,n_count,seq_count
2797,135,>IMS-10087-CVDP-D748E30A-F6EE-497E-B90A-53B1139316CB|2021-12-09
2798,197,>IMS-10267-CVDP-5ABB5011-5387-49D8-AB5C-23C618766005|2021-05-04
2799,10,>IMS-10227-CVDP-578D4046-A7BF-46B4-A8DD-C65319F1EE31|2021-11-11
2800,313,>IMS-10186-CVDP-D0974788-E003-4749-8015-2CF7DEF00D10|2021-08-06
2801,344,>IMS-10116-CVDP-8EFB9D82-1D2F-46FA-8036-3EB41B61C632|2021-11-22
2802,910,>IMS-10087-CVDP-FAD8D77B-9A76-4BB5-BE2B-AF5C334AAADF|2021-11-23
2803,75,>IMS-10261-CVDP-DE2166C1-86CF-46D4-9FA9-8B4F8CEAE99F|2021-02-22
2804,257,>IMS-10186-CVDP-4FCB615F-0DDE-4FD3-93D9-B01036EED06F|2021-11-14
2805,487,>IMS-10087-CVDP-39282ECE-BA45-4FE6-8ADB-B32D9DB8AD73|2021-11-23
2806,270,>IMS-10261-CVDP-0E285318-80E6-486F-AE7F-0D6CDA68E74E|2021-02-09
2807,26,>IMS-10227-CVDP-724B1CE3-2DC2-4FEE-9B21-94E959FD6D35|2021-04-16
2808,184,>IMS-10186-CVDP-DF9C802F-28E8-4F89-96D9-B1249F1E0098|2021-11-14
2809,218,>IMS-10267-CVDP-7AE775E7-F07A-4C1B-A78E-BC127265FCA8|2021-06-25
2810,463,>IMS-10267-CVDP-856C229D-7031-4CBE-AC48-CD9D1CFB364B|2021-04-28
2811,574,>IMS-10225-CVDP-8933CE98-AD56-45C4-AA1E-FDC8D256F8AA|2021-12-26
2812,125,>IMS-10087-CVDP-E7961B97-4A45-438F-8DF0-54D91A615358|2021-11-27
2813,0,>IMS-10061-CVDP-97E6C1CE-4D17-47F2-A6E2-4D9EB509C676|2021-05-12
2814,369,>IMS-10594-CVDP-CD7CEA2B-3913-4F89-B114-A810390AB0CC|2021-12-07
2815,421,>IMS-10225-CVDP-216DA0FD-7F18-4DAB-8826-73E6B0BF440E|2021-05-18
2816,1058,>IMS-10261-CVDP-6E37EC1D-A70D-4C9B-BC49-0982F35F2B43|2021-05-21
2817,121,>IMS-10116-CVDP-77CE69EC-68AF-4D07-BA31-E96B1BB4BF7C|2021-08-24
2818,379,>IMS-10116-CVDP-C0B44F60-B387-490E-BD64-4E92FB84E53C|2021-08-31
2819,0,>IMS-10061-CVDP-F85A35A2-A4B9-42AD-8E0D-B54937A32E80|2021-07-29
2820,289,>IMS-10227-CVDP-6A038622-8494-4E5A-A80B-1480D2D98947|2021-10-01
2821,1993,>IMS-10116-CVDP-489D4CA3-197D-412E-B38A-755242C7E393|2021-12-15
2822,1124,>IMS-10087-CVDP-D34BE087-A310-4070-9F82-DD5AA862A6FB|2021-09-24
2823,659,>IMS-10087-CVDP-393F3CE2-66E3-4726-B437-88114D14907A|2021-12-09
2824,236,>IMS-10186-CVDP-C74F4D42-E98B-4F12-94E8-8A28359BE808|2021-09-11
2825,1167,>IMS-10225-CVDP-7DC6002C-7D7A-48F9-8949-E7733458F59B|2021-12-26
2826,678,>IMS-10087-CVDP-6D9FA6C2-A787-4439-AD74-4D2211385AA5|2021-12-10
2827,571,>IMS-10186-CVDP-2CD67DB5-9275-46C6-97A3-AD23BAE6D5A0|2021-05-07
2828,219,>IMS-10186-CVDP-161EB2BC-AF33-4598-BF8B-38FF0AECB798|2021-12-17
2829,409,>IMS-10267-CVDP-8489D787-97E6-433F-8390-C0FAFAA31825|2021-03-17
2830,936,>IMS-10186-CVDP-FC0AC09A-5B64-4095-9093-941DEF37FD11|2021-09-03
2831,623,>IMS-10116-CVDP-F01DFDB3-97D3-4850-B4FE-B42CC75286D6|2021-08-03
2832,379,>IMS-10261-CVDP-F36BA5E8-154C-4CC6-A667-D64238305EDF|2021-02-10
2833,316,>IMS-10261-CVDP-00147|2021-02-03
2834,432,>IMS-10087-CVDP-1AC5FD3C-9985-4D2A-A3A2-7DD17B93D8FA|2021-12-20
2835,661,>IMS-10116-CVDP-A084B89A-1195-47EE-921F-2DFC63B263C2|2021-05-07
2836,0,>IMS-10061-CVDP-BD97EC0E-D11C-4A9B-AC0B-2DC40F30AF52|2021-07-22
2837,368,>IMS-10267-CVDP-A3C46D8F-08E6-4562-B102-DD2F77C64113|2021-08-28
2838,0,>IMS-10061-CVDP-9BD0584D-208C-41ED-B7B9-D28657BBB74D|2021-11-21
2839,4,>IMS-10061-CVDP-27607F28-F4A8-4A08-A2DA-E4146B2C36D3|2021-11-30
2840,780,>IMS-10087-CVDP-B7BC4519-2A06-44D9-8376-A4D2DABCD4AB|2021-12-15
2841,0,>IMS-10061-CVDP-CDE2B95A-EC7E-4EE7-98A5-1C319F687ABA|2021-04-14
2842,1004,>IMS-10225-CVDP-D4C72BB8-9FE1-4977-B50B-EB08EDBFC240|2021-06-15
2843,348,>IMS-10087-CVDP-DEE89FE6-BEA4-4BDC-B41E-AF56F12DAE5E|2021-12-27
2844,651,>IMS-10116-CVDP-49864A10-6B08-4B5C-8922-4299BDD6E241|2021-04-22
2845,392,>IMS-10116-CVDP-D05F6FCF-C85F-489E-81FD-2E2088205E69|2021-08-18
2846,407,>IMS-10116-CVDP-8BB2AAC9-467A-45C6-8C8C-1CDD91E98FC0|2021-03-03
2847,267,>IMS-10227-CVDP-8C314207-8F81-4AA4-83D2-236E81FA49A6|2021-11-24
2848,331,>IMS-10186-CVDP-6AF578C7-8044-40E9-B1BB-85AEFB25DB58|2021-09-09
2849,64,>IMS-10020-CVDP-00475|2021-02-03
2850,149,>IMS-10087-CVDP-EFD29984-34D9-41DB-A2A7-93678E72DEFD|2021-10-11
2851,77,>IMS-10020-CVDP-6937F995-18F4-4B00-9DEC-2CC4C886563A|2021-02-07
2852,461,>IMS-10116-CVDP-43E82298-EA49-4F6A-9389-E015BDBC4A50|2021-11-17
2853,264,>IMS-10186-CVDP-EA554113-AE29-4D98-8A94-794D3B07B5BB|2021-12-13
2854,527,>IMS-10267-CVDP-3B7D5627-8764-4D38-B57D-B0CEED809A7D|2021-11-08
2855,0,>IMS-10227-CVDP-A3336097-BD8A-4242-AF7C-4C58FE8FF066|2021-09-23
2856,256,>IMS-10116-CVDP-2F08B390-7970-4E22-9A8B-6EFB3C5AC369|2021-09-09
2857,9,>IMS-10186-CVDP-70275A54-75AE-441D-A4E2-2BDD745EE21E|2021-05-17
2858,516,>IMS-10267-CVDP-ED7D299D-8116-4E83-AA1B-903C039BBA24|2021-10-27
2859,115,>IMS-10227-CVDP-956FF3CF-FA46-4822-A488-C76549B2B26A|2021-04-14
2860,101,>IMS-10341-CVDP-BD2C6B23-6FB8-48CC-A7B1-54077E4BC4BA|2021-05-08
2861,13,>IMS-10264-CVDP-8923D315-79BC-4435-946C-CFE610CE9D9E|2021-02-10
2862,57,>IMS-10061-CVDP-E25575F0-5BC3-4DA7-BE1F-A420080E2148|2021-12-16
2863,64,>IMS-10186-CVDP-6CBFC0D9-D3A7-47D6-9C1C-D7338CB03E90|2021-05-04
2864,87,>IMS-10087-CVDP-EB4B4EE5-6652-4600-AC77-150010C4201D|2021-10-13
2865,945,>IMS-10186-CVDP-C0778691-204F-4462-B6A6-0FA6B0589382|2021-08-26
2866,541,>IMS-10116-CVDP-8CDFC461-3C77-43EB-8284-E9CCC9D62E50|2021-11-04
2867,276,>IMS-10186-CVDP-03674BBD-2CB5-4398-B4C1-852DB076409A|2021-12-31
2868,60,>IMS-10227-CVDP-201FF82D-3A17-4DDB-9FDA-D3B78345696A|2021-03-19
2869,190,>IMS-10594-CVDP-0FE943F1-2381-4811-92FB-1FFF849190A5|2021-11-10
2870,20,>IMS-10061-CVDP-D47DD4BB-AC6F-43C9-8987-DBF273C4BC14|2021-02-18
2871,73,>IMS-10020-CVDP-00496|2021-02-03
2872,345,>IMS-10186-CVDP-26E0C6DA-00CC-497E-B485-549FF704C67E|2021-02-26
2873,366,>IMS-10061-CVDP-E19A6492-2139-4097-B6BF-956EF28CC300|2021-11-11
2874,929,>IMS-10186-CVDP-8BF1011B-70BC-48A6-A79D-F35EE6FDAB24|2021-10-29
2875,369,>IMS-10267-CVDP-A21D5017-EBF5-431B-AEAD-D0B1C3C6FA94|2021-09-03
2876,464,>IMS-10186-CVDP-E3463598-C7B7-48B1-A468-C6FF3B8142E5|2021-12-16
2877,636,>IMS-10116-CVDP-01993566-2B58-4E6D-9225-FF7867273A99|2021-11-18
2878,15,>IMS-10227-CVDP-68E28A55-C08C-4BBC-A295-2ED1A16CD6CF|2021-06-02
2879,453,>IMS-10186-CVDP-0DD08561-98E1-4E17-B5DB-60A423B97DD5|2021-05-16
2880,531,>IMS-10186-CVDP-A306ACCA-A9C1-49FB-A965-1EC3A88E3C7A|2021-05-01
2881,661,>IMS-10186-CVDP-47FD059B-8988-4457-B41E-FBE2CC9D467A|2021-12-14
2882,1220,>IMS-10186-CVDP-42551E54-96B5-4041-8BF0-8FCB8A3AA2A3|2021-11-22
2883,63,>IMS-10186-CVDP-24082EA0-03CA-4429-8255-609D48A6D574|2021-04-08
2884,60,>IMS-10020-CVDP-93C1F466-3A84-496C-9E09-4D9C2F2FE3D2|2021-02-22
2885,1024,>IMS-10116-CVDP-67CB580C-88E5-494B-899B-CA5D705AC79E|2021-11-22
2886,189,>IMS-10186-CVDP-ABEB4852-715F-499C-9D8B-6A68529D8959|2021-09-16
2887,221,>IMS-10225-CVDP-43748284-1A03-41CC-9030-B3D9B7637DD9|2021-11-21
2888,262,>IMS-10116-CVDP-92D75CD2-A257-4491-927A-53DDB5B531B0|2021-09-04
2889,339,>IMS-10261-CVDP-00038|2021-01-23
2890,121,>IMS-10116-CVDP-7FA97A7C-0BC1-486F-AC68-E290199B6055|2021-08-27
2891,219,>IMS-10267-CVDP-A1C93785-E023-4496-851C-AFAE0B80097B|2021-05-17
2892,121,>IMS-10116-CVDP-35414A14-4C01-4781-89FC-9475EDC86072|2021-11-17
2893,531,>IMS-10087-CVDP-62445BC3-05E4-4BAB-AE95-B751338436EB|2021-12-01
2894,87,>IMS-10061-CVDP-70FCE826-9B3B-45BF-B064-443E48B649CC|2021-09-28
2895,389,>IMS-10261-CVDP-377921FB-7E79-45EA-BC69-D6A97E94C77A|2021-02-08
2896,388,>IMS-10087-CVDP-19D980F7-4BA7-4A62-9D73-72C23309EFA5|2021-09-02
2897,164,>IMS-10087-CVDP-D3276ED6-68CA-4654-BBDC-B1E8DF4AC9BF|2021-11-30
2898,6,>IMS-10061-CVDP-12F652A2-002F-4D9E-8718-BC9E7ED5759D|2021-12-10
2899,436,>IMS-10225-CVDP-F1B2AB1F-4659-4D60-8CA6-59818EA01582|2021-12-21
2900,42,>IMS-10186-CVDP-967825BE-A4CF-47E3-B729-47A63173B08F|2021-05-03
2901,259,>IMS-10116-CVDP-55805E11-6505-40A8-9DF3-86B27D0E5BB3|2021-11-22
2902,128,>IMS-10261-CVDP-CEC7569A-BE43-4B99-9CFF-18931EB541E1|2021-03-13
2903,463,>IMS-10186-CVDP-40C98EA5-85BD-4CF4-AA9D-36EA5CF8B172|2021-09-08
2904,510,>IMS-10186-CVDP-7956B852-76EA-43E0-BC7D-EB8EE150A7AB|2021-10-05
2905,284,>IMS-10261-CVDP-AA540305-8321-45DF-A8D1-F9A1299EAD0E|2021-04-29
2906,575,>IMS-10087-CVDP-2D0B6FBC-DB0C-4D67-97B8-B4AEE1229549|2021-12-27
2907,1030,>IMS-10116-CVDP-E565CA97-960B-4353-99F1-1B29D37FA763|2021-12-10
2908,782,>IMS-10087-CVDP-909D2CC2-8E98-4A76-99F8-1378E068A5F3|2021-10-05
2909,443,>IMS-10013-CVDP-C4B6A049-8A9D-435D-89B4-1C38C736647B|2021-11-09
2910,86,>IMS-10087-CVDP-0534D738-BF5A-489C-8238-CEDA527DB8E9|2021-03-10
2911,353,>IMS-10267-CVDP-507B43BD-34C1-4C88-AF0B-BEEA36A955A0|2021-04-30
2912,908,>IMS-10116-CVDP-C936CF88-D84B-418A-8231-DFFF6B27A030|2021-12-18
2913,5,>IMS-10594-CVDP-279F34E4-8504-4430-8E50-70673225626D|2021-12-22
2914,38,>IMS-10087-CVDP-DE0A6321-6AE7-47D3-9E62-E5D9911C08EB|2021-09-08
2915,205,>IMS-10227-CVDP-7F5C08DF-C987-4B37-AEF1-BD7062470CE6|2021-11-26
2916,416,>IMS-10116-CVDP-8C989DD7-C98D-4AFE-91B8-BB370951352F|2021-10-04
2917,52,>IMS-10087-CVDP-8821ACD0-DB03-4877-BB15-7224544B124A|2021-09-10
2918,813,>IMS-10227-CVDP-298A0B9F-C6CA-4177-868A-E8A17011B232|2021-04-08
2919,408,>IMS-10087-CVDP-2EBDC50D-99C4-4D0F-805D-8E2DD48AC3AD|2021-11-22
2920,255,>IMS-10061-CVDP-F92F6FD6-CB27-4A13-AB86-8A2FB46580D4|2021-12-09
2921,467,>IMS-10087-CVDP-2174622F-A35E-48E7-AFD6-DCB8DBAD1E5E|2021-11-22
2922,323,>IMS-10087-CVDP-13BF7037-B9ED-47AD-ABB1-5452F9C847B3|2021-03-08
2923,207,>IMS-10267-CVDP-6286066C-380A-4B91-9589-DAD4731CD6EE|2021-12-16
2924,89,>IMS-10061-CVDP-3E40A74E-7D9D-4CED-BC57-A4EBB95DFBF9|2021-11-15
2925,775,>IMS-10186-CVDP-D08EB9F4-14EA-4E9D-A3BD-318B02ED951A|2021-11-18
2926,250,>IMS-10116-CVDP-E28E612C-35DA-49E5-854B-486CA1B10CF0|2021-05-07
2927,474,>IMS-10116-CVDP-F1C4E29A-1EF3-4CB2-877C-36104AB67B04|2021-11-16
2928,134,>IMS-10116-CVDP-22DFF637-6697-49C8-9514-4EDD0837B4FE|2021-12-02
2929,899,>IMS-10267-CVDP-3A5E002B-AC31-4577-A37F-B0AB1B228192|2021-05-08
2930,419,>IMS-10087-CVDP-E75E9D4D-F277-46AA-8009-A3DC515E105C|2021-11-19
2931,97,>IMS-10061-CVDP-E1004D9D-4966-426F-8AD1-CCDAC829BFA6|2021-11-24
2932,135,>IMS-10087-CVDP-19E03910-8E84-4B18-8824-7B4670E4B7AE|2021-11-30
2933,466,>IMS-10186-CVDP-A21FD073-F55C-49D2-82D6-CBA2010B6EA1|2021-09-22
2934,86,>IMS-10087-CVDP-2E375ECE-CD60-40A1-89ED-B2AD937C35DD|2021-03-20
2935,467,>IMS-10087-CVDP-0B955ECB-48B2-4550-8D0B-3DB1B72869B0|2021-10-06
2936,254,>IMS-10087-CVDP-AB54F8BD-857B-4FAE-9293-A183AB797E52|2021-11-25
2937,190,>IMS-10280-CVDP-9D8F8606-85C2-408D-A49F-0057CD8E1E46|2021-12-09
2938,92,>IMS-10594-CVDP-80924CCD-30DB-42D5-9759-6BAF2F71D586|2021-04-28
2939,422,>IMS-10116-CVDP-D9BA7AD2-5AE6-4092-AD60-E5823B75AF1D|2021-08-18
2940,206,>IMS-10186-CVDP-7823F093-7FBA-4539-933E-A110C69E6C1C|2021-09-30
2941,1349,>IMS-10087-CVDP-E20C3923-3FA4-4FC9-A378-377FC1EA8CC1|2021-09-18
2942,471,>IMS-10186-CVDP-20E70FE4-B7A5-4F43-8A28-6BAC194A0987|2021-05-10
2943,479,>IMS-10186-CVDP-8D3C2720-4DAD-4B1A-8DF1-8D10759D85F2|2021-05-19
2944,964,>IMS-10186-CVDP-CAA677E1-4B01-4821-881A-7C6FA5BC3CCC|2021-09-02
2945,251,>IMS-10116-CVDP-D2A2D939-D991-44A8-99AD-1962F7B5C0DE|2021-05-10
2946,160,>IMS-10087-CVDP-B7792960-FB2A-4883-9907-88BFA0E21D03|2021-11-27
2947,335,>IMS-10225-CVDP-B598ACB1-4382-4F1B-97F7-057CBE796A91|2021-12-07
2948,871,>IMS-10267-CVDP-EAAC771B-CB06-416F-B92E-EEAFC3DCFE28|2021-12-26
2949,608,>IMS-10116-CVDP-C07AD7C0-21E8-4C88-931A-FEE889413978|2021-07-23
2950,93,>IMS-10087-CVDP-D2D957FD-AD3D-42FE-B0F4-9AFB9046D119|2021-11-30
2951,1094,>IMS-10186-CVDP-D8F25E1B-0698-46D4-8BCB-ADAB3042256D|2021-12-14
2952,1440,>IMS-10245-CVDP-AE4E1ED6-1BA4-4A31-9DFC-7EA7099C7037|2021-05-26
2953,222,>IMS-10225-CVDP-5B9DD7A7-FA64-42E5-9E43-41D562ABBC63|2021-04-23
2954,112,>IMS-10013-CVDP-CC52DF78-170F-4667-B96A-01EE8CE69DAC|2021-10-20
2955,223,>IMS-10225-CVDP-D79B1117-394A-4EAF-BFC1-3D8BEB0E1ED3|2021-10-04
2956,133,>IMS-10186-CVDP-6E6A5523-18BE-4EA2-B681-D55E7D87D0A0|2021-09-08
2957,253,>IMS-10116-CVDP-9A6EB6AF-C04D-4F28-92DB-6C8BA04CDD5E|2021-04-07
2958,463,>IMS-10267-CVDP-CB582EAD-E335-4DBD-8E52-FE0E5EB94A67|2021-04-28
2959,536,>IMS-10116-CVDP-37A01770-7A2D-4998-A152-16D7E9B30D84|2021-04-08
2960,578,>IMS-10116-CVDP-C5540415-CF59-4FB5-A540-01D05D9FDBE3|2021-09-20
2961,0,>IMS-10061-CVDP-51C22BD6-85C9-42CC-B5BF-653667B0F9A9|2021-10-22
2962,180,>IMS-10267-CVDP-25BA8FFD-83F5-4F76-AC1B-8074EB3F7953|2021-10-11
2963,413,>IMS-10267-CVDP-F277ED4F-ECFB-4877-8B09-6ADB4476C900|2021-07-27
2964,1160,>IMS-10186-CVDP-FFF15E31-8B39-42F7-9F41-001D12510FCF|2021-08-14
2965,62,>IMS-10061-CVDP-3F87C1DD-859F-4C7A-9D97-7F87B94DC978|2021-03-23
2966,158,>IMS-10087-CVDP-FD4FB020-BAA9-4C5A-9551-ABE0D6E41D74|2021-12-21
2967,509,>IMS-10227-CVDP-D3AA2AB1-49A4-4A95-AA26-43C4BADEC6A0|2021-09-23
2968,498,>IMS-10225-CVDP-16C2D585-EADA-4738-A386-912C0E564087|2021-12-16
2969,156,>IMS-10013-CVDP-DF352B0E-D816-4458-8DA1-F2229341370F|2021-11-03
2970,357,>IMS-10267-CVDP-5FABFDF1-03BF-456D-85FD-9F23D31164E5|2021-12-02
2971,259,>IMS-10116-CVDP-F03709D8-B3EA-40F5-A629-CF666CB95A6C|2021-10-25
2972,545,>IMS-10116-CVDP-D94FF0F4-CC4B-4332-A555-4226DD83C1D8|2021-09-15
2973,859,>IMS-10061-CVDP-6B3BEE6C-17DD-462B-802D-BD0FF1BCF18B|2021-07-08
2974,673,>IMS-10186-CVDP-265BA388-5BB0-445D-A1ED-4BD1F1E77F5E|2021-11-17
2975,344,>IMS-10116-CVDP-9B366F4A-FE7A-48C6-8D4C-CBF58329A692|2021-07-08
2976,548,>IMS-10267-CVDP-E5579222-5CE1-4F06-8585-71A809374611|2021-03-13
2977,21,>IMS-10186-CVDP-FE87055A-74CE-4898-8B7C-EE6AB3AC95F3|2021-04-25
2978,226,>IMS-10267-CVDP-386A0554-8C96-4CC9-BE22-F5DFA5B60582|2021-12-14
2979,142,>IMS-10061-CVDP-072378F8-4DFE-4372-AA23-A743C73B4F2A|2021-12-06
2980,219,>IMS-10267-CVDP-B1750666-6C8F-4D9B-BCD9-008643CDB7C4|2021-04-27
2981,0,>IMS-10227-CVDP-B4EEE6C8-7ACF-47C8-BE95-FE2C30778565|2021-05-06
2982,111,>IMS-10013-CVDP-847E6E67-4F37-4AAC-BC1F-B719E26B057C|2021-10-07
2983,346,>IMS-10087-CVDP-959E3FC8-737E-4F05-80D5-7F1E8E2C0EBC|2021-12-09
2984,435,>IMS-10013-CVDP-D9E53B79-6D1A-432A-A2D1-530B3F0DAF42|2021-03-06
2985,265,>IMS-10087-CVDP-E8982CC5-6C4D-4D3E-B06B-644316869A38|2021-12-21
2986,219,>IMS-10267-CVDP-77C92731-9A0A-4DFF-831B-430EA2FB4F7E|2021-05-07
2987,124,>IMS-10087-CVDP-1BF462BC-B80E-418D-86C1-20B9E067066C|2021-08-24
2988,396,>IMS-10227-CVDP-589C3E75-6FDD-4442-9931-6F8BF80D488F|2021-09-24
2989,204,>IMS-10267-CVDP-4189B5F1-2F2A-438D-B3B6-C73A38207275|2021-04-26
2990,253,>IMS-10116-CVDP-58C3B55B-B115-4A9B-AEE3-2C48CDD072CF|2021-05-03
2991,4,>IMS-10013-CVDP-9480A276-58E5-490D-B9A0-C41977646AFC|2021-05-03
2992,596,>IMS-10116-CVDP-376517EA-AA7B-4BC2-86A8-5C0F42230A96|2021-12-20
2993,121,>IMS-10116-CVDP-A757A3CE-F014-49FD-BF5E-CB1802F42EBA|2021-11-16
2994,212,>IMS-10186-CVDP-8938EE0F-BD51-4BBA-9E5A-EE883AB080C7|2021-10-03
2995,940,>IMS-10186-CVDP-F54D67C9-AD57-45DD-B17A-71100ED00186|2021-09-30
2996,259,>IMS-10116-CVDP-3117926F-1E27-4790-8DA6-46639BE991DC|2021-11-30
2997,302,>IMS-10061-CVDP-8A234746-EAC1-4C7B-9C27-3C8859A05141|2021-12-08
2998,11,>IMS-10013-CVDP-ECABA0BC-AFE4-493C-8CF4-0F9A674E8D5D|2021-03-20
2999,376,>IMS-10087-CVDP-DA0F9F95-9D3D-4401-8AFD-5FB4D5F779CC|2021-10-05
3000,781,>IMS-10087-CVDP-E1F64ADA-6BB0-4B85-BA6E-E6C2B73B7E0E|2021-12-10
3001,32,>IMS-10013-CVDP-B05082F3-5FD7-40A0-81A8-E25A144876BC|2021-04-24
3002,71,>IMS-10116-CVDP-8664BC3E-D76C-4F23-8CC9-395E6B01F65F|2021-09-02
3003,789,>IMS-10186-CVDP-00BE2B22-933C-48D5-AA3C-D40582611BEB|2021-08-05
3004,603,>IMS-10116-CVDP-B1554B22-DCCE-4848-BA3E-719C366209DC|2021-07-21
3005,0,>IMS-10061-CVDP-ED626459-32B9-416D-A4E7-1337454998FE|2021-04-14
3006,563,>IMS-10116-CVDP-36E2FE7F-6A30-4CB4-BCDC-3E80A337A7DE|2021-09-29
3007,493,>IMS-10267-CVDP-1DC55F02-EC77-4830-B04F-C61BA8A8EC65|2021-03-12
3008,259,>IMS-10116-CVDP-0E90A66A-C0CF-458A-ADDA-648D13FFCD67|2021-11-30
3009,771,>IMS-10087-CVDP-F560805B-C878-4654-8A40-0698D1AC5E09|2021-08-20
3010,176,>IMS-10186-CVDP-EB2197CE-9E78-4DE1-8AD4-6054A1965721|2021-11-24
3011,1475,>IMS-10116-CVDP-5388057B-8880-4911-B1BA-2503C85899CC|2021-05-15
3012,746,>IMS-10087-CVDP-101816DD-17AD-4FD3-9323-F0DDBFEE3623|2021-09-27
3013,257,>IMS-10116-CVDP-EBD2296F-D5B9-4275-944C-DC707C1E44F6|2021-11-11
3014,32,>IMS-10013-CVDP-CEF32796-DDAF-40F8-BE1C-49E609C9C833|2021-06-08
3015,198,>IMS-10013-CVDP-9726935C-1390-4EC1-BB06-478A0157EF7A|2021-10-06
3016,0,>IMS-10227-CVDP-0E982B0D-04C3-4D07-8560-B86A7AA0FB23|2021-11-03
3017,253,>IMS-10116-CVDP-D5CEA795-EF88-4120-9D83-9E0B6324C682|2021-04-13
3018,105,>IMS-10061-CVDP-EB8F4B02-70A2-47D4-9819-B56552593970|2021-10-31
3019,927,>IMS-10186-CVDP-8388D7DA-5B52-4AD4-B524-3051F486475E|2021-08-25
3020,40,>IMS-10186-CVDP-3FBF7A4A-935D-4637-AC1C-0BADD893B33A|2021-02-10
3021,557,>IMS-10267-CVDP-98EAC2DF-AF7B-46AA-B13E-BE4A875B3B51|2021-09-19
3022,15,>IMS-10061-CVDP-1508|2021-02-04
3023,1019,>IMS-10186-CVDP-95D29E5E-5FFA-458E-91B2-577430857A8C|2021-08-12
3024,266,>IMS-10087-CVDP-65139EB7-EF0C-48E9-B030-A58AF9DB9B74|2021-11-16
3025,112,>IMS-10013-CVDP-C4B4C9CF-0D68-4983-A7F9-340243CBA505|2021-09-01
3026,703,>IMS-10186-CVDP-965560F0-AC2C-4C28-B840-13957F142A65|2021-08-22
3027,46,>IMS-10087-CVDP-F789BCFF-88D7-4076-AD59-78903725FE65|2021-09-06
3028,257,>IMS-10116-CVDP-F327B2AB-5C4C-4A98-A3B6-FA2BE547BDE6|2021-08-24
3029,481,>IMS-10594-CVDP-0488B644-AECF-4A82-A964-28F28DEC7FDC|2021-02-06
3030,250,>IMS-10013-CVDP-B10496CA-3F91-4F7D-B8D0-3AFEDD49F7F0|2021-08-11
3031,87,>IMS-10061-CVDP-C51EDC4A-0777-42EE-8CC9-1D49DA356F41|2021-07-30
3032,1018,>IMS-10261-CVDP-6CE393DE-C971-4C36-AC8C-FE52EF01512C|2021-09-07
3033,0,>IMS-10061-CVDP-8E675584-331B-44F3-B9B8-FCB75066C311|2021-09-29
3034,550,>IMS-10087-CVDP-05ED3A20-C633-4ADB-B78A-C1EC7D35BCA0|2021-12-05
3035,122,>IMS-10594-CVDP-B4234C0E-A52C-4E8D-85C7-B3B191B28E40|2021-05-31
3036,14,>IMS-10013-CVDP-00732|2021-01-22
3037,52,>IMS-10261-CVDP-5A4B0AA6-5462-4EED-B7F2-336512C561F6|2021-10-14
3038,211,>IMS-10116-CVDP-042F3531-E854-4BCB-94D2-218E329AE546|2021-11-17
3039,121,>IMS-10116-CVDP-1F5679F8-7BED-49CA-B06B-3CE550FC61F0|2021-08-27
3040,33,>IMS-10013-CVDP-BE627B46-5493-4C13-BF7D-340B050912A9|2021-12-29
3041,551,>IMS-10227-CVDP-A2DEC9A5-7D90-4068-BFCA-3217C9029217|2021-09-24
3042,413,>IMS-10116-CVDP-974484A0-1C4C-4F64-A00D-BA9DC8162567|2021-10-30
3043,286,>IMS-10087-CVDP-31147215-1D37-4FDB-9CE2-160E718B81C4|2021-11-30
3044,126,>IMS-10227-CVDP-0C91EA3D-E4D8-4614-AB73-C1BBDC6D869C|2021-04-05
3045,289,>IMS-10116-CVDP-34556D53-0499-43AD-A8B4-371D42A27D36|2021-04-09
3046,198,>IMS-10267-CVDP-2BC3365E-4469-4047-B2D3-6A1D53BEC8A8|2021-12-22
3047,460,>IMS-10116-CVDP-F14AB542-D253-4473-A43C-18E2473D4E38|2021-09-02
3048,96,>IMS-10579-CVDP-D55F2344-D1C9-4217-B90E-AAE49368EE44|2021-05-01
3049,319,>IMS-10186-CVDP-4603AE84-033D-4922-BAEB-8882066649CD|2021-11-14
3050,50,>IMS-10013-CVDP-4F659949-00A2-4044-8937-072293E7043A|2021-08-10
3051,79,>IMS-10341-CVDP-BCEA671D-AA29-4B3B-A1C4-B0A04497A3F0|2021-02-02
3052,0,>IMS-10061-CVDP-CBAD6721-2FF0-4305-96A7-1CD657B2A00F|2021-09-30
3053,17,>IMS-10013-CVDP-CD9B8D9B-2C25-40C2-8522-91DD98FF071A|2021-04-02
3054,40,>IMS-10087-CVDP-47CD08A9-EB7C-474D-B2BA-09D1771ECB1F|2021-09-05
3055,141,>IMS-10087-CVDP-40E85F01-9485-44E6-AD86-34CD4C934419|2021-10-05
3056,121,>IMS-10116-CVDP-ADD60205-6570-4B66-82C3-C12573742861|2021-02-16
3057,48,>IMS-10061-CVDP-62837107-6055-4056-AA3F-E6CBAE79F9C8|2021-08-02
3058,259,>IMS-10116-CVDP-A5A85597-95AE-49EF-B1A6-646E5CC9C6EA|2021-12-07
3059,383,>IMS-10267-CVDP-1FFCBA9F-1375-400D-A10B-48B9A21812E5|2021-08-20
3060,214,>IMS-10087-CVDP-5E823BAF-82DA-4558-95E1-15E2ED5CDF1E|2021-10-08
3061,430,>IMS-10116-CVDP-5E9B52E3-E784-47C0-885D-8CA6F45A6B8C|2021-12-01
3062,522,>IMS-10267-CVDP-D2E25C28-1B2A-4A8B-9F00-A6CFB76D0AF7|2021-12-10
